handle,did,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at,avatar_url,banner_url,verified,collection_timestamp,collection_status
hellinakarlson.bsky.social,,,,0,0,0,,,,,False,2026-03-13T04:12:34.544852+00:00,error: HTTP 400
